id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10585756,5* High Spec House For Families & Professionals,50314124,Hayley,,Redland,51.47305,-2.59335,Entire home/apt,300,1,107,2019-05-06,2.88,5,120
10590143,"South facing, sunny room.",53464980,Ajarn,,Ashley,51.46662,-2.58305,Private room,20,1,23,2019-04-28,0.58,1,176
10604670,Bristol Serviced Lettings 1 bed,47825852,Olga,,Lawrence Hill,51.46004,-2.5728,Entire home/apt,85,2,5,2019-04-14,0.13,3,362
10604998,Bristol Serviced Lettings 1 bed,47825852,Olga,,Lawrence Hill,51.46111,-2.57282,Entire home/apt,85,2,0,,,3,365
10605969,Bristol Serviced Lettings 2 Bedroom,47825852,Olga,,Lawrence Hill,51.46078,-2.5748,Entire home/apt,125,2,2,2017-02-17,0.05,3,363
10666028,"Luxury period apartment, Bristol",36464455,Lucy,,Cotham,51.46691,-2.59996,Entire home/apt,105,4,80,2019-04-21,1.99,1,274
10670402,Studio apartment over detached double garage.,52557181,David,,Avonmouth & Lawrence Weston,51.49493,-2.63919,Entire home/apt,55,2,31,2019-05-06,0.87,1,78
10671535,"Quiet, sunny room with stunning views!",3671116,Julia,,Hotwells & Harbourside,51.4496,-2.61384,Private room,40,1,170,2019-05-12,4.76,2,28
10681058,One Bedroom Large Flat in Cool Area,3327751,Tom,,Ashley,51.46602,-2.58759,Entire home/apt,90,3,15,2019-02-10,0.38,1,0
10784541,Sunny dble room in Easton,55797528,Eleanor,,Lawrence Hill,51.46139,-2.57334,Private room,35,1,6,2016-08-16,0.16,1,199
10795467,Gorgeous Garden Flat - Top Location,6946231,Matthew,,Central,51.46373,-2.59097,Entire home/apt,79,2,156,2019-04-21,3.92,1,0
10830734,Lovely and light single room,15886458,Rebecca,,Southville,51.4449,-2.60122,Private room,28,1,321,2019-04-28,8.09,2,31
10857640,Cosy & very spacious Studio Flat in Clifton,22618465,Dreaming Bristol,,Hotwells & Harbourside,51.45466,-2.60532,Entire home/apt,55,1,229,2019-05-05,5.73,12,141
10871694,Gorgeous Spacious Modern Apartment,56322393,Ian,,Lawrence Hill,51.45242,-2.58202,Entire home/apt,72,1,4,2016-02-25,0.10,1,0
10891838,Spacious & Central Southville Home,39026590,Roland & Lorna,,Southville,51.44449,-2.6084,Entire home/apt,99,2,56,2019-02-17,1.44,2,19
10962320,"The Clifton Dispensary, double room",56248970,Jess,,Clifton,51.45011,-2.62111,Private room,50,1,26,2018-11-18,0.66,1,0
10965503,King sized room in friendly house,15886458,Rebecca,,Southville,51.44277,-2.60145,Private room,32,1,238,2019-05-02,6.10,2,32
10966785,Sunny 3 bedroom family home,55094049,Karen,,Southville,51.4417,-2.61494,Entire home/apt,120,3,11,2017-08-13,0.29,1,0
10987684,Lovely double in a cottage,57009438,David,,St George Troopers Hill,51.44974,-2.52445,Private room,40,1,0,,,1,0
11029635,Comfy room in stylish cottage,1910024,Suzanne,,Avonmouth & Lawrence Weston,51.48694,-2.67937,Private room,39,1,33,2019-05-05,0.94,1,334
11086498,Totterdown room close to Temple Meads,7852250,Tim,,Windmill Hill,51.44461,-2.58134,Private room,50,2,43,2019-05-13,1.11,2,323
11091984,Cosy studio in the heart of Bristol,57597605,Barbara,,Lawrence Hill,51.45775,-2.57662,Entire home/apt,59,2,7,2016-12-26,0.18,1,0
11115567,single bedroom,57746959,Jasmine,,St George Central,51.46476,-2.51813,Private room,20,1,193,2018-07-22,5.01,1,0
11129281,Home from Home Spacious Sunny Flat,3628003,Miltos,,Redland,51.47588,-2.60838,Entire home/apt,50,1,83,2019-05-12,2.11,2,0
11181684,Large garden and student friendly!,7083421,Henry,,Frome Vale,51.48369,-2.52327,Private room,30,14,0,,,1,90
11202609,Comfortable Double Room,32049470,Verity,,Clifton Down,51.46054,-2.60896,Private room,32,7,11,2019-03-22,0.28,11,311
11203220,Cosy Room For One,32049470,Verity,,Clifton Down,51.45943,-2.6125,Private room,32,7,26,2019-03-24,0.72,11,305
11237428,Double room 15 min walk to centre,9447591,Alia,,Windmill Hill,51.43823,-2.5826,Private room,25,2,5,2018-02-16,0.13,1,364
11255331,4th floor contemporary apartment,58731668,Briony,,Central,51.46104,-2.60168,Entire home/apt,75,2,46,2019-04-04,1.22,1,280
11264516,Clifton - Georgian townhouse for up to 9 guests,6386989,Anne + Iain,,Clifton,51.45139,-2.62042,Entire home/apt,300,2,22,2019-05-05,0.62,2,79
11268217,Bright Comfortable Single Room,58831282,Emma,,Clifton Down,51.46674,-2.6081,Private room,22,2,48,2019-04-20,1.22,2,12
11311871,"Double bedroom garden flat, Goldney, Clifton",20787677,Candia,,Clifton,51.45256,-2.6158,Entire home/apt,70,2,119,2019-05-16,3.05,1,120
11348959,Cosy Room for Single Occupancy,32049470,Verity,,Clifton Down,51.4587,-2.61236,Private room,28,7,8,2018-12-26,0.22,11,365
11354784,Large family/group  room 1 - 4,23751773,Jane,,Easton,51.46782,-2.5563,Private room,35,1,57,2018-12-29,1.47,2,21
11382588,Bright Spacious Stylish Family Home,10984783,Jerry,,Bishopston & Ashley Down,51.48065,-2.59646,Entire home/apt,149,5,4,2017-12-27,0.11,1,141
11393186,Double room twin beds,30760760,Susy,,Ashley,51.46886,-2.58778,Private room,35,2,6,2018-12-24,0.18,2,315
11395576,Double bedroom with ensuite bath,33801004,Jessica,,Bedminster,51.44094,-2.60298,Private room,35,100,29,2017-04-13,0.74,1,179
11396876,Modern double bedroom with bathroom,38922614,Rob,,Hotwells & Harbourside,51.44895,-2.60452,Private room,45,1,3,2016-04-29,0.08,1,0
11410008,Brandon Hill City Centre Location,36291435,Sarah,,Hotwells & Harbourside,51.45451,-2.60281,Private room,60,1,0,,,1,0
11417033,Three Bed Maisonette near Temple Meads Station,35362588,Claire And Jason,,Brislington West,51.43967,-2.55992,Entire home/apt,49,1,230,2019-05-14,5.86,1,304
11444771,City apartment,60164917,Elisabeth,,Bishopston & Ashley Down,51.47698,-2.57876,Entire home/apt,54,2,5,2016-05-22,0.13,1,0
11451676,Bohemian Georgian Luxury in Centre,18414383,Jess,,Hotwells & Harbourside,51.45382,-2.60406,Private room,55,4,33,2018-06-29,0.84,2,136
11515357,Cottage in Clifton Village,14130227,Anita,,Clifton,51.45452,-2.62392,Entire home/apt,120,2,75,2019-05-10,2.02,1,271
11518739,"Clifton,small room in Coach house + parking.",58067723,Nicki,,Clifton,51.45798,-2.62536,Private room,38,1,76,2019-02-27,1.97,2,17
11518918,Clifton Coach house b&b/parking nr Engineers house,58067723,Nicki,,Clifton,51.45712,-2.6238,Private room,39,1,86,2019-04-26,2.22,2,1
11529140,Room in Victorian house in vibrant Southville,60676521,Sharon,,Southville,51.44268,-2.60575,Private room,35,1,160,2019-04-24,4.15,2,343
11543241,Large apartment in Victoria Square Clifton Village,60902114,Quentin,,Clifton,51.4564,-2.61666,Entire home/apt,99,2,85,2019-05-12,2.30,1,149
11545539,"Mezzanine bed, kitchenette,study!",31999039,Anita,,Easton,51.46799,-2.56606,Private room,26,2,20,2018-10-03,0.52,5,301
11562171,Bright fourth floor room,16720167,Tina,,Hotwells & Harbourside,51.45023,-2.60171,Private room,31,2,174,2019-05-16,4.48,1,10
11620357,Stunning apartment in great location,61538404,Lindon,,Cotham,51.46514,-2.60184,Entire home/apt,79,4,22,2019-01-06,0.80,1,91
11655698,"Rear Garden View, Large Bedroom with King Size Bed",53473700,Jon,,Brislington West,51.43775,-2.55833,Private room,36,2,38,2019-04-21,1.01,1,351
11676391,"Rustic, light and spacious double room in Easton",29264344,Sarah,,Easton,51.46346,-2.562,Private room,30,2,6,2019-04-28,2.07,4,350
11676688,Large light and homely master bedroom in Easton,29264344,Sarah,,Lawrence Hill,51.46229,-2.56372,Private room,28,2,22,2019-05-12,0.57,4,70
11691289,Double room in Redland.,1288458,Robin,,Redland,51.47184,-2.60374,Private room,37,1,68,2019-04-28,1.77,1,73
11717492,Quiet charming Clifton apartment,58810724,Wendy,,Clifton,51.45231,-2.62277,Entire home/apt,75,2,226,2019-05-09,5.87,1,92
11720290,Cosy large light double room in Easton,29264344,Sarah,,Easton,51.46389,-2.56261,Private room,28,3,40,2019-05-06,1.05,4,331
11740175,Bristol skyline room Montpelier,8521301,Zowie,,Ashley,51.46667,-2.58631,Private room,40,2,181,2019-05-05,5.02,2,97
11786464,Groovy spacious double room Easton,31999039,Anita,,Easton,51.46962,-2.56587,Private room,29,2,35,2018-10-14,0.92,5,57
11843503,"Peaceful, Sunny Tiny House in Montpelier",3481599,Mair,,Ashley,51.46449,-2.58693,Entire home/apt,60,2,16,2018-12-23,0.45,1,0
11864632,Comfortable and Clean Flat - Great Location,10680012,Cath,,Ashley,51.47115,-2.59157,Entire home/apt,67,1,371,2019-05-17,10.30,1,292
11870221,Beautiful Georgian apartment in Clifton village,63283559,Joanna,,Clifton,51.45392,-2.62261,Entire home/apt,140,3,28,2019-01-01,0.83,1,80
11877786,Studio flat in The heart of Clifton,29683545,Sylvie,,Clifton,51.45801,-2.61853,Entire home/apt,56,2,72,2018-08-12,1.89,1,364
11901776,Unique 2 bed flat central Bristol,48064237,Christopher,,Lawrence Hill,51.45845,-2.57852,Entire home/apt,90,1,123,2019-05-12,5.16,1,9
11920376,Lovely quiet room overlooking the garden,47533528,Mary,,Ashley,51.47302,-2.58288,Private room,35,2,7,2017-10-26,0.29,2,364
11931204,Apartment,37135228,Tatiana,,Lawrence Hill,51.46642,-2.57066,Entire home/apt,35,6,0,,,1,0
11931594,"Homely, two double bedroom house + toddler room",1955597,Caroline,,Southville,51.44359,-2.61181,Entire home/apt,160,2,9,2018-08-12,0.24,1,16
11959737,Bristol skyline flat Montpelier,8521301,Zowie,,Ashley,51.46812,-2.58594,Entire home/apt,140,2,43,2018-12-30,1.13,2,316
11961212,"Clean, Comfy, Quiet – St. Andrews",46125713,Debra,,Ashley,51.47403,-2.58935,Private room,25,1,306,2019-04-09,8.00,4,81
12019548,Waterfront Double Room - Stunninng Views!,49106204,Mark,,Hotwells & Harbourside,51.44736,-2.60394,Private room,40,5,10,2018-10-26,0.29,1,75
12038639,Family ready and dog friendly home,64443484,Lawrence,,Southville,51.44122,-2.6135,Entire home/apt,120,2,7,2016-12-27,0.20,1,0
12039248,"Modern 3 bedroom penthouse, Harbourside",48677215,Chris,,Hotwells & Harbourside,51.45118,-2.60361,Entire home/apt,150,3,23,2016-09-16,0.61,2,199
12100361,Sophie & Dan's spare room,45263904,Sophie,,St George West,51.4592,-2.54942,Private room,27,1,15,2019-05-05,0.39,3,50
12124943,"Southville, Bristol - beautiful double room",60676521,Sharon,,Southville,51.44429,-2.60625,Private room,35,1,133,2019-05-12,3.86,2,348
12143469,"Central 2 bed flat in Clifton, Bristol -Airbristol",65192629,Airbristol,,Central,51.45825,-2.60856,Entire home/apt,85,1,160,2019-05-07,4.36,69,318
12162237,Beautiful room at a perfect location in Clifton,40318076,Nectaria,,Clifton,51.45649,-2.61418,Private room,26,1,0,,,2,0
12163884,"178 St Michaels Hill, modern stylish house",35883565,Tamsin,,Central,51.46142,-2.60356,Private room,90,3,6,2019-05-08,0.43,2,36
12187361,2 Bedroom House 10 mins from the centre. St Judes,65499435,Brett,,Lawrence Hill,51.45941,-2.57554,Entire home/apt,58,1,304,2019-04-27,8.04,2,273
12203726,Luxury Two Bed Clifton Apartment,65619563,Charlotte,,Clifton,51.45367,-2.61861,Entire home/apt,85,4,58,2019-05-04,1.54,2,189
12222043,Stunning Clifton Apartment with Private Parking,46653028,Anna,,Clifton Down,51.46339,-2.61273,Entire home/apt,89,2,177,2019-01-10,5.05,1,0
12229721,Quiet colourful house in bustling happy St George.,53476703,Paula,,St George West,51.4577,-2.54645,Entire home/apt,90,2,4,2019-05-05,3.16,3,71
12239036,Comfy bed in St Werburghs,6048202,Pauline,,Ashley,51.47183,-2.57621,Private room,25,1,70,2019-05-10,1.90,3,188
12240334,"Spectacular views, spacious and airy flat for 10",16495480,Nicola,,Ashley,51.46931,-2.58664,Entire home/apt,220,2,12,2017-10-30,0.34,1,180
12247777,Sally Christensen,65926553,Sally,,Redland,51.47395,-2.61073,Private room,45,1,80,2019-05-12,2.12,1,114
12289550,Gorgeous Georgian city centre flat,4395659,Kirsty,,Ashley,51.46069,-2.58591,Private room,50,2,1,2018-11-11,0.16,1,348
12314628,Buzzing Bristol's Gloucester Road,39420240,Tulin,,Bishopston & Ashley Down,51.48149,-2.581,Private room,27,1,48,2019-04-12,1.34,2,4
12343517,"1 Bed Apartment, Free Parking, Near Clifton",3234189,Conrad,,Stoke Bishop,51.4745,-2.6375,Entire home/apt,60,6,25,2019-03-11,0.68,1,61
12350376,Victorian Terrace House,27349373,Sarah,,Easton,51.46234,-2.55998,Entire home/apt,100,2,3,2019-05-05,1.07,1,0
12352832,"2 rooms, sleeps 5 - Peaceful hill-top house!",23494368,Charlotte,,Windmill Hill,51.44015,-2.5909,Private room,60,2,7,2018-12-09,0.21,7,75
12353169,Double room near zetland road,35545246,Daniel,,Redland,51.47254,-2.59534,Private room,20,2,5,2016-05-02,0.13,2,0
12394135,Unique apartment in the city centre,13093021,Katie,,Lawrence Hill,51.45504,-2.58222,Entire home/apt,90,3,115,2019-04-28,3.23,3,308
12421850,Cleyro Apartments - Finzels Reach 2 Bedroom Deluxe,60611927,Daniel,,Central,51.4539,-2.58762,Entire home/apt,149,1,23,2019-05-06,0.61,2,357
12422528,Cleyro Apartments - Finzels Reach 2 Bed Superior,60611927,Daniel,,Central,51.45389,-2.58702,Entire home/apt,159,1,46,2019-05-16,1.25,2,305
12428180,Spacious Contemporary Garden Flat,19298185,Roz,,Brislington West,51.43839,-2.55906,Entire home/apt,80,2,66,2018-09-09,1.88,2,0
12539544,Modern Mezzanine in City Centre,67939293,Matt,,Lawrence Hill,51.4554,-2.58205,Entire home/apt,75,1,27,2016-10-23,0.74,1,0
12555623,New Listing: Beautiful Victorian home with parking,63594697,Sean,,Cotham,51.47038,-2.6074,Entire home/apt,210,2,1,2018-08-13,0.11,1,0
12558025,Double bed (room) Central Bristol,55970803,Efstathios,,Ashley,51.46599,-2.58147,Private room,19,7,0,,,1,0
12581118,"shed and breakfast - hideaway cabin in Bristol,",27727878,Daisy And Jon,,Clifton,51.45112,-2.6159,Entire home/apt,70,1,307,2019-05-10,8.81,2,159
12588549,Room in family home in the heart of Bristol,50498618,Cintia,,Ashley,51.46418,-2.58517,Private room,105,1,1,2018-08-10,0.11,2,291
12589732,Peaceful double room in Victorian house.,62100487,Rebecca,,Southville,51.44117,-2.603,Private room,56,2,29,2019-03-03,0.83,2,315
12589759,Large Single room in Handsome House,62100487,Rebecca,,Bedminster,51.44061,-2.60238,Private room,28,2,64,2019-05-14,1.80,2,302
12603254,"Comfortable double room in Greenbank, Easton",5410351,Lizzie,,Easton,51.46909,-2.5581,Private room,25,1,82,2019-05-16,3.37,2,11
12624159,A town house with roof terraces.,55688519,Kay,,Southville,51.44001,-2.59632,Entire home/apt,52,1,0,,,1,0
12648621,Bristol harbourside apartment,48379456,Rachael,,Clifton,51.45154,-2.6194,Private room,75,2,1,2016-09-04,0.03,1,0
12818529,Room  with comfortable sofa-bed in friendly  home,9266236,Catherine,,Bishopston & Ashley Down,51.48478,-2.58968,Private room,30,2,4,2018-10-08,0.39,2,54
12828793,Sunny garden room with mini kitchen in Totterdown,18879799,Katherine & Suresh,,Windmill Hill,51.44149,-2.57245,Private room,34,1,172,2019-05-05,4.64,2,63
12839332,LARGE DOUBLE ROOM - Couples or friends welcome,70104153,Letitia,,Lawrence Hill,51.45467,-2.56331,Private room,35,1,15,2019-04-17,1.17,1,199
12840625,"B&B Comfy Double Room in Westbury Park, Bristol",7688678,Jo,,Westbury-on-Trym & Henleaze,51.47749,-2.61049,Private room,65,1,36,2019-02-24,1.07,2,178
12862713,Modern Clifton 2 Bed flat with Parking -Airbristol,65192629,Airbristol,,Clifton Down,51.46132,-2.61517,Entire home/apt,99,4,48,2019-04-18,1.34,69,7
12894449,Small 1 Bedroom In Central Bristol,2975961,Tony,,Central,51.45453,-2.60167,Private room,45,1,72,2019-04-26,1.95,2,72
12952712,Very Large & Quiet Room - St. Andrews,46125713,Debra,,Bishopston & Ashley Down,51.47432,-2.58567,Private room,25,1,191,2019-05-12,5.78,4,62
12987193,5* Hotel Quality Living - 10mins from City,65463753,Kiron,,Henbury & Brentry,51.50512,-2.61211,Entire home/apt,350,1,71,2019-05-12,1.98,3,115
12988343,Beautiful Victorian terraced house,15483642,Morena,,Bishopston & Ashley Down,51.48185,-2.59047,Entire home/apt,180,5,2,2019-01-04,0.07,1,284
12999409,Double Room 2.,57242974,John,,Eastville,51.47501,-2.55842,Private room,24,2,26,2019-04-09,0.72,5,6
12999430,"Large, Bright Double Bedroom.",31999039,Anita,,Easton,51.46803,-2.56638,Private room,30,2,54,2018-09-26,1.47,5,307
13000057,Colourful family home available over summer,34167540,Jonquil,,Eastville,51.46873,-2.5553,Entire home/apt,30,7,20,2017-04-09,0.58,2,14
13026925,"Comfortable double room, en-suite, private lounge.",71958746,John,,Avonmouth & Lawrence Weston,51.49343,-2.64089,Private room,55,1,74,2019-04-25,2.22,1,63
13028260,Stunning 4 bed family home,21717276,Tiffany,,Bishopston & Ashley Down,51.47717,-2.58731,Entire home/apt,150,2,2,2017-02-19,0.07,1,0
13037490,Beautiful Spacious Home From Home,3628003,Miltos,,Westbury-on-Trym & Henleaze,51.47717,-2.61023,Private room,30,1,58,2019-05-05,1.74,2,169
13041518,"Fab flat, fab location, fab views!",15361063,Inge,,Central,51.46171,-2.59353,Entire home/apt,80,2,17,2018-02-04,0.47,1,0
13080174,Cosy double room,71068456,Keira,,Lockleaze,51.4848,-2.57765,Private room,18,1,0,,,1,0
13086182,Vintage Style room in Bristol city centre (33),54503007,Patrick,,Central,51.45485,-2.59372,Private room,40,1,48,2019-05-04,4.86,8,343
13089744,Spacious double room in High Kingsdown near centre,34223861,Caoimhe,,Cotham,51.46062,-2.60019,Private room,27,1,6,2016-06-29,0.17,1,0
13091537,Beautiful spacious flat with great garden views,48962068,Sula,,Lockleaze,51.47703,-2.57454,Entire home/apt,85,2,7,2018-10-07,0.28,1,0
13098157,Spacious double room in Windmill hill,30725663,Karen,,Windmill Hill,51.43764,-2.59534,Private room,35,1,0,,,1,99
13119191,A Sunny Room In Montpelier,11413122,Tony,,Ashley,51.46607,-2.5875,Private room,34,3,57,2019-04-21,1.64,3,311
13133203,SUPERB!!!,20522861,Peter,,Avonmouth & Lawrence Weston,51.4956,-2.64734,Entire home/apt,125,3,0,,,2,162
13136400,Basic cosy double room near the centre,65049609,Alberto,,Southville,51.44057,-2.59579,Private room,30,1,165,2019-05-16,8.38,2,57
13137352,"Great value, lovely garden flat, close to centre",73195302,Merryl & Peter,,Bedminster,51.43619,-2.60283,Entire home/apt,55,2,174,2019-05-12,4.82,1,167
13159856,Cosy room in modern flat in Hotwells,73485238,Julien,,Clifton,51.45081,-2.61782,Private room,30,2,0,,,2,0
13160015,Light modern and cosy flat near Clifton Village,73485238,Julien,,Clifton,51.45143,-2.61968,Entire home/apt,110,2,1,2016-08-29,0.03,2,0
13230383,"**May Offers** House for Hens, Stags, Friends",66549798,Hannah,,Ashley,51.47475,-2.58337,Entire home/apt,240,1,123,2019-04-28,3.41,2,327
13237892,Double room with mini kitchen in Totterdown,18879799,Katherine & Suresh,,Windmill Hill,51.44119,-2.57116,Private room,34,1,219,2019-05-10,6.06,2,66
13261677,Charming 60s house with chickens,3663967,Sylvia,,Redland,51.46946,-2.59802,Entire home/apt,150,2,2,2016-09-04,0.06,1,0
13269461,Newly decorated annex with garden view,54046046,Jilly,,Bishopston & Ashley Down,51.48287,-2.59494,Private room,40,2,117,2019-05-05,3.78,1,53
13288656,"Cosy Double Room in Clifton, great location",2109858,Evelina,,Clifton,51.45729,-2.61077,Private room,23,3,4,2016-08-13,0.11,4,0
13290486,Sunny & bright 1 bed flat in colourful Totterdown,74990295,Mark,,Windmill Hill,51.44039,-2.58287,Entire home/apt,72,1,179,2019-05-06,5.01,1,305
13292502,"Stylish & Modern Double Bedroom, central location",19293949,Rob,,Ashley,51.46071,-2.58437,Private room,39,1,3,2018-08-26,0.32,2,0
13294974,"Lovely sunny, double room with on-street parking",57939827,Charlie,,Brislington West,51.4411,-2.55278,Private room,23,2,23,2019-04-26,0.71,1,139
13324170,Spacious two bedroom garden flat,2310641,David,,Windmill Hill,51.44026,-2.57675,Entire home/apt,150,6,0,,,1,33
13339118,Welsh Back Studio Apartments,20648813,Darryl,,Central,51.45391,-2.59371,Entire home/apt,124,1,1,2018-10-21,0.14,8,358
13340037,Welsh Back One Bedroom Apartments,20648813,Darryl,,Central,51.45287,-2.59333,Entire home/apt,139,7,2,2017-07-24,0.08,8,358
13360791,Modern Stylish Apartment in Heart of Clifton,33767623,Tom,,Clifton,51.45762,-2.6185,Entire home/apt,88,2,233,2019-05-06,7.07,1,70
13369879,"Clean, Comfortable Double Room Street Parking",62911460,Jane,,Stoke Bishop,51.48483,-2.64474,Private room,37,1,91,2019-03-17,2.58,2,173
13411680,Master bedroom in central Bristol house,45581968,Hugh,,Ashley,51.47119,-2.57488,Private room,45,1,0,,,1,0
13446827,"Large, peaceful room in creative plant-loving home",51644388,Hana,,Eastville,51.48073,-2.54395,Private room,10,3,0,,,1,0
13461496,Cosy top flat in Montpelier,76941851,Lucy&Sam,,Ashley,51.46575,-2.5885,Entire home/apt,100,1,4,2016-08-07,0.11,1,0
13474921,Double Bedroom in tranquil Clifton,12170678,Joe,,Clifton,51.4545,-2.62074,Private room,45,1,2,2016-06-20,0.06,1,0
13476552,2 lovely double rooms in quiet home,77046591,Lucia,,Avonmouth & Lawrence Weston,51.49724,-2.65485,Private room,69,2,39,2018-09-22,1.11,3,344
13477343,Very nice two bedrooms house with garden,47964596,Tamara,,Horfield,51.49575,-2.57559,Entire home/apt,59,7,0,,,1,0
13482426,"Large, central 3 bed family home. Southville",39613228,Sarah,,Southville,51.44473,-2.60645,Entire home/apt,95,5,8,2018-04-01,0.24,2,0
13492367,"Beautiful, Stunning Studio in Clifton Village",77327329,Anna,,Clifton,51.45508,-2.62641,Entire home/apt,67,1,145,2019-05-12,4.11,1,60
13492540,Large Family Home next to Park,77327526,Simon,,Ashley,51.47355,-2.58642,Entire home/apt,195,4,1,2016-08-08,0.03,1,0
13500079,Lovely double room in quiet house,77046591,Lucia,,Avonmouth & Lawrence Weston,51.49982,-2.65279,Private room,39,1,4,2017-04-21,0.13,3,344
13500563,"Cosy house, private space, near the city centre",30143007,Robin,,Bedminster,51.43622,-2.61308,Private room,40,1,4,2016-06-22,0.11,1,0
13502400,2 dbl rooms in quiet house with lovely garden,24522817,Martin,,Hillfields,51.47281,-2.53209,Private room,45,1,2,2017-11-19,0.11,3,0
13504918,Medium dbl room in quiet house with lovely garden,24522817,Martin,,Hillfields,51.47483,-2.53193,Private room,35,1,4,2017-12-12,0.22,3,0
13506288,"Bright, contemporary 2 bed house Easton",51442560,Amy,,Easton,51.46657,-2.56442,Entire home/apt,80,2,14,2019-05-06,0.40,1,22
13507118,"Cosy 2 bedroom apartment, Bristol",49440205,Sofia,,Westbury-on-Trym & Henleaze,51.49802,-2.62203,Entire home/apt,95,1,7,2016-12-27,0.20,1,0
13513621,Quirky house in vibrant Easton,34632797,Louise,,Easton,51.46535,-2.5611,Entire home/apt,60,2,6,2016-08-09,0.17,1,0
13516897,"Large, comfortable family home",64867048,Biss,,Ashley,51.47092,-2.58601,Entire home/apt,110,3,7,2019-05-11,0.24,3,4
13521774,Stunning room in a beautiful area of Bristol.,77654645,Danielle,,Westbury-on-Trym & Henleaze,51.49401,-2.62153,Private room,50,1,28,2019-04-11,0.83,2,360
13537863,Private room in lovely flat in Cliftonwith PARKING,18195440,Heather,,Clifton,51.46359,-2.61817,Private room,60,1,92,2019-05-11,2.72,2,344
13555151,"Double close 2 Whiteladies Rd, Redland",8256363,L Catrin,,Redland,51.47141,-2.60433,Private room,22,3,45,2019-04-23,1.35,2,45
13557699,Broad Quay Studio Apartments,20648813,Darryl,,Central,51.45368,-2.59721,Entire home/apt,120,1,0,,,8,358
13557793,Broad Quay One Bedroom Apartments,20648813,Darryl,,Central,51.45372,-2.59628,Entire home/apt,138,1,1,2018-02-11,0.06,8,358
13557886,Broad Quay Two Bedroom Apartments,20648813,Darryl,,Central,51.45152,-2.59773,Entire home/apt,242,1,4,2018-10-01,0.14,8,355
13558199,Broad Quay Three Bedroom Apartments,20648813,Darryl,,Central,51.45335,-2.59622,Entire home/apt,338,1,3,2018-05-06,0.11,8,352
13562638,5* rated lovely double bedroom. Clean & warm house,3433093,Melanie,,Easton,51.46769,-2.56043,Private room,28,1,23,2019-04-12,0.66,2,178
13573568,Beautiful house full of character,65252235,Jodie,,Easton,51.45759,-2.55619,Entire home/apt,150,1,37,2019-02-24,1.07,2,33
13574823,Gorgeous double room,65252235,Jodie,,Easton,51.45756,-2.55775,Private room,28,2,73,2019-05-12,2.06,2,329
13581891,Lovely 2 bedroom flat available in  St Annes,35938065,Fay,,Brislington East,51.45344,-2.54363,Entire home/apt,30,1,0,,,1,0
13594712,Comfortable and cosy just by Stokes Croft.,76943978,Robert,,Central,51.46217,-2.59303,Entire home/apt,54,1,7,2016-08-29,0.21,1,0
13601728,large cosy house,10368086,Sara,,Redland,51.47208,-2.61173,Entire home/apt,90,7,1,2018-08-06,0.10,3,75
13603191,Stunning Victorian House - Bishopston,78678974,John,,Bishopston & Ashley Down,51.47852,-2.58598,Entire home/apt,130,7,0,,,1,0
13618728,"Trendy North St, 15min.walk to City Centre",2109858,Evelina,,Bedminster,51.44037,-2.60319,Private room,36,2,13,2017-11-14,0.37,4,0
13636571,Private & spacious living area in heart of Clifton,50327454,Andy,,Clifton,51.45255,-2.62123,Private room,45,1,30,2019-05-12,2.78,1,55
13687035,Double room near city centre,62557134,Ronak,,Windmill Hill,51.4406,-2.57813,Private room,30,1,2,2016-07-24,0.06,1,0
13702894,"Garden flat bright, clean and homely",79953700,Sarah,,Ashley,51.47066,-2.5913,Private room,35,1,4,2016-08-22,0.12,1,0
13712027,"Stunning property, perfect location in Clifton",60981995,Carolyn,,Central,51.45923,-2.60793,Private room,60,2,0,,,1,0
13748584,Spacious family house in Montpelier.,50309773,Charlotte,,Ashley,51.47047,-2.58143,Entire home/apt,140,3,1,2018-08-22,0.11,1,0
13758459,Relaxed family-friendly house & garden in Bristol,80655764,Emma,,Ashley,51.46869,-2.5877,Entire home/apt,140,3,7,2018-08-27,0.21,1,7
13780181,North Street Victorian Home,53066978,Tim,,Southville,51.44264,-2.61507,Entire home/apt,120,4,10,2019-04-16,0.30,1,8
13792660,Wonderful Sunny house - min.5 days,77046591,Lucia,,Avonmouth & Lawrence Weston,51.50101,-2.65035,Private room,75,10,2,2017-10-19,0.06,3,0
13794823,Bright & Comfortable 2-Bed Flat Near City Centre,81082901,Laurence,,Ashley,51.46192,-2.58699,Entire home/apt,70,1,114,2019-05-07,3.37,1,61
13823255,"Family house, with cats and giant rabbits.",54487103,Imogen,,Bishopston & Ashley Down,51.481,-2.57793,Entire home/apt,114,7,0,,,1,0
13825309,Summer Cabin near Bristol City Centre,5908184,Deborah,,Lockleaze,51.47728,-2.56135,Private room,30,1,16,2016-10-01,0.46,1,0
13833280,"Stunning Clifton Village, balcony with bridge view",81589337,Lavinia,,Clifton,51.45481,-2.62425,Entire home/apt,90,2,155,2019-05-13,4.60,2,266
13834807,"Space, style & comfort in stunning period flat",13560178,Stuart,,Ashley,51.47147,-2.57976,Private room,55,1,68,2019-05-05,2.09,1,56
